url,nb_hyperlinks,nb_extCSS,login_form,external_favicon,submit_email,iframe,popup_window,onmouseover,empty_title,domain_in_title,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
http://www.pocketlegends.com/, 37, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1575, -1, 5328535, 0, 0, 4, 0
http://www.chinadryer.cn/pa/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 225, -1, 0, 1, 1, 0, 1
http://mesquecamping.es/modules/new_1_drive2/index.html, 23, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, -1, 0, 0, 1, 0, 1
http://www.itunes.aieuv.cn/mim/t0598zry5c01h7w60ff18955z55j1wq48us00r6uo0394k5384.html, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 301, -1, 0, 0, 1, 0, 1
http://www.mappery.com/Backb1-State-Park-Map, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 5002, 0, 0, 0, 5, 0
http://nixtechnix.com/hhhh/li/login.php?cmd=login_submit&id=87cf8c90f9126c17d870e3cc7cba96fc87cf8c90f9126c17d870e3cc7cba96fc&session=87cf8c90f9126c17d870e3cc7cba96fc87cf8c90f9126c17d870e3cc7cba96fc, 22, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 347, 1478, 0, 0, 1, 1, 1
http://vtchekhov.com/sa/?sec=AnnaLisa, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 336, 4778, 0, 0, 1, 2, 1
https://stage.cwport.com/, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 125, -1, 0, 0, 0, 0, 1
http://www.designdirectory.com/blkltr, 49, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 173, -1, 399905, 0, 0, 4, 0
http://www.donplitka.in.ua/includes/js/up/aicces/myaccount/, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 253, 2669, 0, 0, 1, 0, 1
https://kuzulka.livejournal.com/, 72, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 263, 7772, 2778053, 0, 0, 6, 0
https://www.scribd.com/doc/23493398/herpesvirus-lecture-ppt, 67, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 65, 5048, 282, 0, 0, 7, 0
https://itir4.app.link/L0dNQhpxy4/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2430, 1953, 4365, 0, 1, 3, 1
http://dostavkacvetovkievzakazatonlajn.cheap/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 107, 258, 0, 0, 1, 0, 1
http://testing.in.rs/guidelines/docx/index.php/Google_docs_files, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 284, 81, 0, 0, 1, 0, 1
http://en.academic.ru/dic.nsf/enwiki/919901, 273, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 146, 7160, 2336, 0, 1, 3, 0
https://bit.ly/2E6D7J1, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 3523, 0, 1, 9, 1
http://www.uniquesexygirls.net/cgi-bin/atc/out.cgi?id=19&u=http:/www.experiencebrettjackson.dreamhosters.com/wp-content/plugins/inc/.B6A0E0F97B98509200CBE8DC8A90813A/96478879526111436369212B881EE965/5EFE4EE1CDE8B3DF84EF4DEA939AA5B0/E4E1205F7238E90B308E29077E32E81A473FE78D/DB43C8397D81B9AF8EEEFC39B3CE1D77AA6E7AD9/E3F74AB593863DFC0AC6CD4216B662149754A5AB/1C51F70A771F31724E803A541E6AA7AD1F412527/E4458C837ADB31B10124B969DE4C8F73B5BE8C01/, 359, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 316, 4798, 2956421, 0, 0, 4, 1
http://webmail.paypal.uk-userlogin.com/, 65, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 334, 30, 0, 0, 1, 0, 1
http://atendimentocentralbcb.kinghost.net/brainfoemail/12RXRHJU7AV06IVTUQG7.html, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2941, 6555, 0, 0, 1, 2, 1
https://hoosevents.com/https:/impotsgouvfr/da674af0e12b648d840048f71cb0dfb0/remboursement.php, 81, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 365, 2192, 0, 0, 1, 0, 1
https://www.rovos.com/, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 7535, 1269923, 0, 0, 5, 0
http://remontka.pro/windows-movie-maker/, 72, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 48, 2874, 8543, 0, 0, 3, 0
http://myckck.in/redirect.php?id=j4gww2, 9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 74, -1, 10696810, 0, 0, 0, 1
http://tg4a.totalh.net/yb, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 292, 2995, 395612, 0, 1, 1, 1
https://developers.google.com/webmasters/mobile-sites/mobile-seo, 127, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2975, 8347, 1, 0, 1, 10, 0
http://pfsoftware.in/uejd832heokjn/update.html, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 86, -1, 0, 0, 1, 0, 1
https://www.rackaid.com/, 34, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2387, 6743, 101800, 0, 0, 4, 0
http://www.marekmazur.pl/urgentdoctoview/, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 205, 160, 0, 0, 1, 0, 1
http://wiki.osdev.org/File_Systems, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 7276, 265564, 0, 0, 4, 0
http://www.aaaspell.com, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 4781, 547473, 0, 0, 4, 0
http://tipsareforkids.com/port-and-starboard-game/, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 283, -1, 0, 0, 0, 4, 0
http://jazzin.london, 105, 6, 0, 1, 0, 0, 0, 0, 0, 1, 0, 48, 2144, 0, 0, 0, 1, 0
http://www.yourchords.com/401637/5-Seconds-Of-Summer/Amnesia-Chords/, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 633, -1, 241316, 0, 1, 4, 0
http://gruposuporte.com.br/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 45, -1, 0, 0, 0, 1, 1
http://www.worldpress.org/specials/Iraq/unscr678.htm, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 197, 8570, 483695, 0, 0, 5, 0
https://www.errenskitchen.com/, 71, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 209, 2347, 86181, 0, 0, 4, 0
http://haroldwashingtondemocraticclub.org/zxc/swift/payment.htm, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 32, -1, 0, 0, 1, 0, 1
http://www.olympusdiving.com/, 54, 4, 0, 1, 0, 0, 1, 0, 0, 1, 0, 991, -1, 7339056, 0, 0, 4, 0
https://usuarios-verificar-identidad-xyz.preview-domain.com/Bancolombia/#no-back-button, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1207, 254, 35612, 0, 1, 1, 1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/5522ac41e9f222d/?cmd=_update&dispatch=5522ac41e9f222d65&locale=_US, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 3992, 5707171, 0, 1, 0, 1
https://joudialbarat.blogspot.com/, 14, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 373, 7296, 0, 0, 1, 5, 1
http://www.support-appleld.com.secureupdate.duilawyeryork.com/ap/476b97ed415a584/?cmd=_update&dispatch=476b97ed415a584a5&locale=_US, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 3992, 5707171, 0, 1, 0, 1
http://fantasycastlebooks.com/Tutorials/device-display-resolution.html, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 4386, 0, 0, 1, 3, 0
https://greatist.com/grow/respond-to-passive-aggressive-behavior, 99, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2320, 5349, 10753, 0, 0, 5, 0
http://grubwhatsapp.ezua.com/, 103, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 317, 5892, 1609117, 1, 1, 2, 1
https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAMAACa_CgtUN0U1REs1S1RVU0ZaOUxGWVZLVVdGRjlYNC4u, 9, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 272, 7764, 32, 0, 0, 5, 1
http://shatorupa.com/receipe/micro/adobe/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 68, 7967, 7232787, 0, 1, 2, 1
http://kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=AlexandraHentsche, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, -1, -1, 0, 0, 1, 0, 1
http://ec2-52-65-239-39.ap-southeast-2.compute.amazonaws.com/9f1ae8fdd0adf18/save.php, 44, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1259, 5466, 75, 0, 1, 4, 1
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/aab61de0e3e0ffa?cmd=_update&amp, , , , , , , , , , , , , , , , , , 
http://ww17.paypal.com-us.cgi-bin-webscr-cmd.login-submit-dispatch.74fghghs68g484iky4mn86we8r46d4h38df4b83m48hg3ui4ty82s83f4xcb83.themariettabilliardclub.com/us/webser/us/hdfgs7df6sdf87ds98f787498475h84g8764859675gh84976h85496/webscr/?cmd=_login-submit, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 138, 1323, 0, 0, 1, 0, 1
http://pdpics.com/, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, -1, 969359, 0, 0, 4, 0
https://www.thebreadshebakes.com/, 98, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 423, -1, 1593690, 0, 0, 3, 0
https://cook.shortest-route.com/zinqmedia, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 106, 1355, 686549, 0, 0, 1, 1
http://apple-id.siginin.no-idi9983.oasisministries.org.au/, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 1, 0, 1
http://mailgcccdeduowa.my-free.website/, 47, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, -1, 77586, 0, 1, 1, 1
https://www.libelista.com/, 662, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 418, 1774, 3310199, 0, 0, 3, 0
http://ot-ot.snprobbx.pbz.r.de.a2ip.ru/, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 197, 1629, 2884517, 0, 1, 1, 1
http://www.iptvlinkusa.com/, 156, 3, 1, 1, 0, 0, 0, 0, 0, 1, 0, 210, 1617, 9329560, 0, 0, 1, 0
http://serviceunit3.myfreesites.net/, 47, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 241, 1950, 341948, 0, 1, 1, 1
http://kakiunix.intelligence-informatique.fr.nf/SAMI/JAVA/Confirm.htm, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -1, 393662, 0, 1, 2, 1
http://www.antimoon.com/forum/t5473.htm, 29, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 374, 7296, 122063, 0, 0, 5, 0
https://medicalspaskincare.com/wp-invoice/excelzz/bizmail.php?email=&.rand=13vqcr8bp0gud&lc=1033&id=64855&mkt=en-us&cbcxt=mai&snsc=1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 228, 1597, 0, 0, 1, 3, 1
https://itunes-signup.performancehorizon.com/signup/en_us/itunes, 11, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 650, 3733, 241689, 0, 0, 4, 1
http://bootnbonnet.org/wp/wp-includes/Text/excel/excel/excel/login.php?cmd=login_submit&amp, , , , , , , , , , , , , , , , , , 
https://www.aband1dspaces.com/, 73, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 318, 3335, 338594, 0, 0, 4, 0
http://tokokainbandung.com/wp-content/themes/theretailer/inc/addons/login/customer_center/customer-IDPP00C672/myaccount/signin/?country.x=NL&amp, , , , , , , , , , , , , , , , , , 
https://www.ruelland.ca/templates/beez5/images/request/, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 44, 2877, 0, 0, 1, 2, 1
http://www.starshipsandqueens.com/pdf/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 166, 199, 0, 0, 1, 2, 1
https://www.foxtv.co.uk, 67, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 116, 3172, 5952916, 0, 0, 5, 0
https://www.maxvirtude.com.br/www/verification/, 43, 3, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, -1, 0, 0, 1, 2, 1
http://plataformaeducativa.se.jalisco.gob.mx/elpunto/themes/engines/phtmplt, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 215, 8916, 14605, 0, 1, 5, 1
http://www.evolo.us/, 408, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 692, 4054, 477177, 0, 0, 5, 0
http://smsenligne.myfreesites.net/, 47, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 242, 1950, 341948, 0, 1, 1, 1
http://www.kidscoloringpdf.com/wp-content/xxx/2020dhl_topscript/dhl_topscript/source/index.php?email={{email}}, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 395, 1797, 0, 0, 1, 0, 1
http://timetravel.mementoweb.org/reconstruct/20141123205914mp_/https:/www.paypal.com/signin?returnuri=https:/www.paypal.com/cgi-bin/webscr?cmd=_account, 52, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 393, -1, 238118, 0, 1, 5, 1
http://searchnetworking.techtarget.com/definition/peer-to-peer, 101, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 133, 7616, 2190, 0, 0, 5, 0
https://healthandwellnessgel.com/wp-content/languages/b2020123/1/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 134, 597, 2251515, 0, 1, 3, 1
https://wh494528.ispot.cc/index.php?email=daesankh@hanmail.net, 154, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 91, -1, 124276, 0, 0, 0, 1
http://u.to/x9AVFg, 6, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, -1, 36284, 0, 1, 6, 1
https://nil-day.sparkdesignlabs.com/ac?bc=ZIFwlWtpaWKclbOlkpplaHSEYKCFjJyepKZfpn1xkA/eric.linden%40telenet.be, 25, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 324, 41, 0, 0, 1, 0, 1
http://www.imaging-resource.com/cameras/reviews/, 180, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1613, 8979, 46785, 0, 0, 5, 0
https://www.onlineocr.net, 49, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1658, 4185, 3911, 0, 0, 5, 0
https://www.svb-marine.it/, 1425, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 218, 2704, 3942874, 0, 0, 2, 0
http://updtowa.xf.cz/Thankyou.html, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, 482936, 0, 1, 2, 1
http://cavemannutrition.com/readme.html, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 936, 160, 6030823, 0, 1, 0, 1
http://arrow.kvalitne.cz/AEFE013331BFBF747CDDFF4493613AB2?sec=SeitzBarbara, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1077, -1, 326702, 0, 1, 2, 1
http://www.dmega.co.kr/dmega/data/qna/sec/page.php?email=ZG91cmVzdEBjYXBpdGFscy5jby51aw==, 92, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 293, 5186, 10408014, 0, 1, 1, 1
http://fbverify.webcindario.com/index.html, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 952, 7083, 17964, 0, 1, 3, 1
https://www.sotio.com/, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 4044, 2572445, 0, 0, 3, 0
http://www.yilport.n.nu/, 8, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2692, -1, 0, 0, 0, 3, 0
http://www.inbioma.pe/rechnung-376440790464490488&amp, , , , , , , , , , , , , , , , , , 
http://www.daniellelaporte.com/, 202, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 122, 4991, 239038, 0, 0, 6, 0
http://y9o5m.codesandbox.io/1drive.html, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 1337, 20989, 0, 1, 6, 1
http://mail.poeliersbedrijfhazenbroek.nl/~u43730p39181/pki-validation, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 7240, 0, 0, 1, 1, 1
http://www.thesaurus.com/browse/provenance, 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 9184, 316, 0, 0, 5, 0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/d1ea26d71340264/?cmd=_update&dispatch=d1ea26d71340264a4&locale=_US, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 3993, 5707171, 0, 1, 0, 1
http://bridgeburglar.com/bridge-burglars-guide-to-bridge-bidding-conventions/, 19, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 161, 2761, 4459552, 0, 0, 1, 0
https://www.techopedia.com/definition/27110/digital-marketing, 419, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2082, 6318, 8280, 0, 0, 6, 0
http://www.dictionary.com/browse/closeup, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 297, 9201, 684, 0, 0, 6, 0
https://simple.wikipedia.org/wiki/Compact_disc, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 903, 7132, 12, 0, 0, 7, 0
https://comunicazioniarubait.tumblr.com/ARU?qs=ffkhfhf76563jhh654jhgf6437ce50ad4794615ba790ebc2c7b1cae44aa02a586551b135ac888eac0bcef5103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1050, 5158, 0, 0, 1, 8, 1
https://www.computerhope.com/issues/ch000910.htm, 84, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 3482, 8044, 2580, 0, 0, 6, 0
http://www.tastycocoabytes.com/cpa/, 31, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 123, -1, 9169065, 0, 0, 4, 0
http://www.shadetreetechnology.com/V4/validation/efbe45e31b19a2f237879c43c1825c6b, 30, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 77, 5767, 0, 0, 1, 2, 1
http://magic.wizards.com/en/content/commander-format, 123, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 409, 10182, 2931, 0, 0, 5, 0
http://beta.kenaidanceta.com/postamok/d39a2/source, 23, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1337, 2316, 0, 0, 1, 0, 1
https://www.jmtstore.com/, 149, 6, 0, 1, 0, 0, 0, 0, 0, 1, 0, 320, 1141, 2816511, 0, 0, 6, 0
http://www.mtv.co.uk/music/playlists/vh1-playlist, 127, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 61, 8705, 111648, 0, 0, 5, 0
http://andash.co.uk, 109, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2438, 7423, 0, 0, 0, 2, 0
http://fbproject4df3409fkl342ef043.el.r.appspot.com/dashboard/login.ph, 21, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 228, 5616, 0, 0, 1, 5, 1
https://www.unitedpetroleum.com.au/, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, 798738, 0, 0, 3, 0
http://www.feriados.com.br/, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 659, -1, 110853, 0, 0, 3, 0
http://www.youloveit.ru/, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 4250, 56188, 0, 0, 4, 0
http://fsjames.ca/8B8585E69A89E42909BE9F9D36FDBBFA/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 437, 2120, 0, 0, 1, 0, 1
http://gryffilm.wz.cz/8CBF35A7E54771A2B27F0FB9615C2235, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, -1, -1, 47895, 0, 1, 2, 1
https://www.openhardware.io/, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 2070, 3078052, 0, 0, 3, 0
http://susai.ro/bloging/sotpie/helot-/center-gr/en.direct722/myaccount/signin, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 52, 4726, 0, 0, 1, 1, 1
https://play.google.com/store/apps/details?id=air.ITVMobilePlayer&hl=en, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2976, 8346, 1, 0, 0, 10, 0
http://samaco.com.sa, 215, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 7670, 606148, 0, 0, 4, 0
https://itsssl.com/3zhpH, 18, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 334, 5509, 787013, 0, 1, 2, 1
https://www.remont-f.ru/, 374, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 230, 4517, 159206, 0, 0, 3, 0
http://www.dictionarist.com/image+scanner, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 4822, 209887, 0, 1, 4, 0
https://link.do/redirect.php?to=http://exelski.com/na/?Aba6p5rZ2W, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 382, 1079, 710503, 0, 0, 6, 1
http://www.fm-arena.de/, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1512801, 0, 0, 3, 0
http://www.savethechildren.org/site/c.8rKLIXMGIpI4E/b.6146357/, 54, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1250, 8976, 67484, 0, 1, 6, 0
https://irzaknetwork.org/sdsdhededed/eBa.e12011.m44.l1483.euid67569894a2744aea88d4f40e7d49ea9c.bu43204723001.segname20200712114353/, 22, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 122, 243, 10496635, 0, 1, 0, 1
http://www.amolindiacarryoutnewport.com/, 24, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 188, 2004, 0, 0, 0, 2, 0
http://brooklyncitycollege.co.za, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 4300, 0, 0, 0, 2, 0
http://savetree.org.in/img/file.html, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 620, -1, 3578462, 0, 1, 0, 1
http://magnumbytes.com/, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 130, 1697, 7294945, 0, 0, 4, 0
http://superbahisgirisadresimiz.blogspot.com, 13, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 374, 7295, 0, 0, 1, 5, 1
http://chat.whatsapp.com.madsuka.com/invite, 86, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 224, 3429, 0, 0, 1, 0, 1
http://transcript.login.getwetusa.com/, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 290, 1901, 0, 0, 1, 0, 1
http://disney.wikia.com/Mickey_Mouse, 4659, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 138, 6072, 14411, 0, 1, 5, 0
https://www.iconfinder.com/search/?q=parking, 137, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 942, 5997, 5471, 0, 0, 7, 0
http://78.143.96.35/wordpress/gam/index.php?bidderblocklogin&amp, , , , , , , , , , , , , , , , , , 
https://www.452933.com/?cckey=a447d4de, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 956, 869, 0, 0, 0, 0, 1
https://en.wikipedia.org/wiki/Type_I_and_type_II_errors, 657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 904, 7131, 12, 0, 0, 7, 0
http://newlifeschooloftheology.com/wp-includes/fonts/netnetnet/, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 26, 339, 0, 0, 1, 0, 1
http://secure.legalmetric.com/img/last/allegro.htm, 82, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 381, 6558, 0, 0, 0, 4, 1
http://www.whatsapp-grubsx1.zzux.com/, 103, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 116, 7189, 481145, 1, 1, 1, 1
https://www.netuning.ru/, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 4593, 1248266, 0, 0, 3, 0
https://www.rentcafe.com/, 33, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3330, 5800, 9158, 0, 0, 5, 0
https://office-f02a8.web.app/?email=meyerr@out.co.za, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 170, 560, 0, 0, 1, 2, 1
http://en.academic.ru/dic.nsf/enwiki/9336585, 89, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 148, 7158, 2294, 0, 1, 3, 0
https://www.otto-junker.com/en/, 728, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 251, 7053, 4510133, 0, 0, 2, 0
http://www.fundootimes.com/sms/double-meaning-sms.html, 162, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 464, 4284, 1720677, 0, 0, 2, 0
http://lazarus.co.zw/dft/PDFFILE/index.html, 13, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, -1, 0, 0, 1, 0, 1
http://infobank.app.link/?platform=hootsuite, 8, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2429, 1953, 4365, 0, 1, 3, 1
https://1drv.ms/b/s!Aj8zvPcWg_DqgTEo3SpHkqXfKhkA, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 36, 2521, 632001, 0, 1, 7, 1
http://ezlrn.ir/sbun.php, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, -1, 0, 0, 1, 0, 1
https://tlook-off365-signin.el.r.appspot.com/wp-content, 22, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 228, 5615, 0, 0, 1, 5, 1
https://www.visionsofrapturephoto.com/%5e&amp, , , , , , , , , , , , , , , , , , 
https://milenyumpark.com.tr/iletisim/, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1199, 0, 0, 1, 1, 1
http://www.emedicinehealth.com/neuropathy/article_em.htm, 129, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 920, 6384, 37416, 0, 0, 5, 0
https://www.w3schools.com/jsreF/jsref_obj_date.asp, 1294, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1703, 7427, 193, 0, 0, 7, 0
https://forums.techguy.org/threads/device-driver-not-found-mscd001.52810/, 232, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1669, 7463, 62845, 0, 0, 4, 0
https://drive.google.com/file/d/0B0zLWpkgtmYySkFlYmF6eVJQZUE, 10, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2974, 8348, 1, 0, 1, 10, 1
http://lifehacker.com/how-to-overclock-your-video-card-and-boost-your-gaming-30799346, 174, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 47, 5797, 1518, 0, 0, 7, 0
